student,assignment,first,totalPages,home.html,stu_demographics.htm,intranet/home.html,intranet/stu_discipli.html,intranet/stu_attendan.html,intranet/stu_grades__.html,intranet/sta_teacher_.html,intranet/sta_staff_as.html,intranet/sta_supervis.html,intranet/sta_leadersh.html,intranet/pol_personne.html,intranet/pol_instruct.html,intranet/fin_budget.html,stu_demographics_clip.htm,stu_performance.htm,stu_leadership.htm,stu_schedule.htm,cur_sequence.htm,abo_mission.htm,abo_school.htm,abo_facilities.htm,score,pro_learncommunity.html,pro_learncommunity_talk.html,pro_resources.html,pro_content.html,pro_leadership.html,pro_leadership_talk.html,pro_process.html,pro_data.html,pro_evaluation.html,pro_research.html,pro_design.html,pro_learning.html,tec_schoolwide.html,tec_schoolwide_labs.html,tec_classroom.html,tec_classroom_setup.html,tec_support.html,tec_plan.html,tec_survey.html,sta_leadership.htm,sta_leadership_talk.htm,sta_demographics.htm,sta_schedule.htm,abo_facilities_map.htm,sta_demographics_talk.htm,sta_mentoring.htm,sta_meetings.htm,sta_meetings_artifact.htm,sta_meetings_talk.htm,sta_contract.htm,sta_contract_talk.htm,cur_standards.htm,cur_computer.htm,cur_classroom.html,cur_classroom_clip.html,cur_classroom_talk.html,cur_classroom_talk2.html,cur_classroom_teacher.html,tec_community.html,tec_policies.html,tec_policies_clip.html,tec_committee.html,tec_committee_talk.html,sch_family.html,sch_family_artifact.html,sch_business.html,sch_business_artifact.html,sch_higher.html,sch_community.html,pro_content_area.html,pro_collaboration.html,stu_leadership_artifact.htm
4024,636,1,191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4024,637,0,109,0.009174312,0.009174312,0.027522936,0.018348624,0.018348624,0.018348624,0.009174312,0.009174312,0.018348624,0.009174312,0.009174312,0.018348624,0.018348624,0.009174312,0.018348624,0.018348624,0.082568807,0.018348624,0.009174312,0.055045872,0.009174312,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04587156,0.027522936,0.018348624,0,0.009174312,0,0.009174312,0.027522936,0.018348624,0.027522936,0.018348624,0,0.018348624,0.009174312,0.036697248,0.009174312,0.018348624,0.018348624,0.018348624,0.04587156,0.018348624,0.027522936,0.009174312,0.009174312,0.009174312,0,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.04587156,0,0,0
4025,636,1,87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4025,637,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4043,632,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4044,636,1,43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4044,637,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4049,636,1,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4049,637,0,95,0.168421053,0.421052632,0.168421053,0.168421053,0.252631579,0.168421053,0.084210526,0.252631579,0.168421053,0,0.168421053,0.252631579,0.084210526,0.252631579,0.168421053,0.252631579,0.252631579,0,0.336842105,0.252631579,0.168421053,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168421053,0.084210526,0,0.084210526,0.084210526,0.252631579,0.252631579,0.168421053,0.168421053,0.084210526,0.168421053,0.084210526,0.505263158,0.252631579,0.168421053,0.252631579,0.168421053,0,0,0,0,0,0,0,0.084210526,0,0,0,0,0.168421053,0.168421053,0.084210526,0,0,0.505263158,0,0,0
4050,620,1,177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4052,620,1,103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4053,620,1,122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4054,620,1,179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4055,620,1,81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4056,620,1,156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4057,620,1,173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4058,620,1,99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4059,620,1,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4061,620,1,179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4062,620,1,64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4064,620,1,42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4070,636,1,134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4070,637,0,115,0.052173913,0.086956522,0.034782609,0.017391304,0.017391304,0.034782609,0.034782609,0.017391304,0.034782609,0.017391304,0.017391304,0.017391304,0.017391304,0,0.069565217,0.034782609,0.017391304,0.034782609,0.069565217,0.034782609,0.017391304,2,0.034782609,0.017391304,0.034782609,0.034782609,0.034782609,0.017391304,0.086956522,0,0,0,0,0,0.034782609,0,0.052173913,0,0.017391304,0.017391304,0.017391304,0.069565217,0.034782609,0.069565217,0.034782609,0,0.017391304,0.034782609,0.034782609,0.017391304,0.017391304,0.052173913,0.017391304,0.034782609,0.017391304,0.104347826,0,0.034782609,0.017391304,0.017391304,0.017391304,0.034782609,0.017391304,0.017391304,0.017391304,0.034782609,0.017391304,0.017391304,0.017391304,0.017391304,0.069565217,0.017391304,0,0
4075,632,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4078,636,1,88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4078,637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4079,632,1,77,0.012987013,0.051948052,0.025974026,0.012987013,0.012987013,0.038961039,0.012987013,0.025974026,0.012987013,0.038961039,0.012987013,0.012987013,0.012987013,0.012987013,0.064935065,0.012987013,0.012987013,0.025974026,0.025974026,0.051948052,0.012987013,1,0.012987013,0,0.012987013,0.025974026,0.012987013,0,0.038961039,0.012987013,0,0.012987013,0,0,0.012987013,0,0.025974026,0.012987013,0.012987013,0.012987013,0.012987013,0.012987013,0,0.012987013,0.012987013,0,0,0.012987013,0.012987013,0,0,0.012987013,0,0.012987013,0.025974026,0.025974026,0,0,0,0.012987013,0.012987013,0.012987013,0,0.012987013,0,0.012987013,0,0.012987013,0,0.012987013,0.038961039,0,0,0
4080,636,1,54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4080,637,0,38,0.105263158,0.052631579,0.026315789,0.026315789,0.026315789,0.026315789,0,0,0,0,0,0,0,0.026315789,0.026315789,0.026315789,0.026315789,0,0,0.026315789,0.026315789,1,0.026315789,0,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0,0,0,0,0,0.026315789,0,0,0,0,0,0,0,0,0.052631579,0,0,0.026315789,0,0,0,0,0,0,0,0,0.078947368,0,0.026315789,0.026315789,0.026315789,0,0,0,0,0,0.026315789,0,0.026315789,0,0.026315789,0.078947368,0,0,0
4081,636,1,138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4081,637,0,147,0.013605442,0.054421769,0.040816327,0.027210884,0.027210884,0.027210884,0.054421769,0.027210884,0.054421769,0.040816327,0.027210884,0.027210884,0.013605442,0.027210884,0.027210884,0.027210884,0.040816327,0.027210884,0.040816327,0.027210884,0.054421769,2,0.027210884,0.013605442,0.027210884,0.040816327,0.054421769,0.027210884,0.040816327,0,0,0,0,0,0.013605442,0,0.027210884,0.013605442,0.013605442,0.013605442,0.013605442,0.068027211,0.040816327,0.081632653,0.054421769,0.013605442,0.040816327,0.027210884,0.068027211,0.027210884,0.027210884,0.040816327,0.027210884,0.027210884,0.013605442,0.095238095,0.027210884,0.027210884,0.027210884,0,0.013605442,0.027210884,0.013605442,0.027210884,0.013605442,0.027210884,0.013605442,0.027210884,0.013605442,0.013605442,0.027210884,0.013605442,0,0
4085,636,1,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4085,637,0,58,0.137931034,0.413793103,0.689655172,0.275862069,0.137931034,0.137931034,0.137931034,0.137931034,0.275862069,0.137931034,0,0,0.275862069,0,0.137931034,0.137931034,0.275862069,0,0.275862069,0.551724138,0.551724138,8,0.137931034,0,0.137931034,0.275862069,0.137931034,0,0,0,0,0,0,0,0.275862069,0,0.275862069,0.137931034,0.137931034,0.137931034,0,0.137931034,0,0.275862069,0.137931034,0.275862069,0,0.137931034,0.137931034,0,0,0.137931034,0,0.413793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4090,636,1,52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4090,637,0,31,0.129032258,0.129032258,0.387096774,0.258064516,0,0.129032258,0,0,0,0,0,0,0,0,0.387096774,0.129032258,0.129032258,0.129032258,0.387096774,0.516129032,0.387096774,4,0,0,0,0.258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129032258,0,0.129032258,0,0,0,0,0,0,0,0.258064516,0,0,0,0.129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
